id	title	description	link	image_link	additional_image_link	availability	price	condition	brand	google_product_category	product_type	identifier_exists
77048	Camiseta PRIMUS Interlock M. Corta Cuello V 38-44	Camiseta PRIMUS Interlock M. Corta Cuello V 38-44. Marca Primus. Colores: Blanco. Talles: 38, 40, 42, 44. Indumentaria y calzado de trabajo Pinillos.	https://www.pinillos.com.ar/Camiseta-primus-interlock-m-corta-cuello-v-38-44.html	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Camiseta-primus-interlock-m-corta-cuello-v-38-44-1718798734-0-0.webp	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Camiseta-primus-interlock-m-corta-cuello-v-38-44-1718798734-0-1.webp,https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Camiseta-primus-interlock-m-corta-cuello-v-38-44-1718798734-0-2.webp	in_stock	21688.04 ARS	new	Primus	Apparel & Accessories > Clothing > Shirts & Tops	Camisetas	no
77046	Camiseta PRIMUS Interlock M. Corta Cuello Redondo 46	Camiseta PRIMUS Interlock M. Corta Cuello Redondo 46. Marca Primus. Colores: Blanco. Talles: 46. Indumentaria y calzado de trabajo Pinillos.	https://www.pinillos.com.ar/Camiseta-primus-interlock-m-corta-cuello-redondo-46.html	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Camiseta-primus-interlock-m-corta-cuello-redondo-46-1718798608-0-0.webp	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Camiseta-primus-interlock-m-corta-cuello-redondo-46-1718798608-0-1.webp,https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Camiseta-primus-interlock-m-corta-cuello-redondo-46-1718798608-0-2.webp	in_stock	25049.42 ARS	new	Primus	Apparel & Accessories > Clothing > Shirts & Tops	Camisetas	no
77045	Camiseta PRIMUS Interlock M. Corta Cuello Redondo 38-44	Camiseta PRIMUS Interlock M. Corta Cuello Redondo 38-44. Marca Primus. Colores: Blanco. Talles: 38, 40, 42, 44. Indumentaria y calzado de trabajo Pinillos.	https://www.pinillos.com.ar/Camiseta-primus-interlock-m-corta-cuello-redondo-38-44.html	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Camiseta-primus-interlock-m-corta-cuello-redondo-38-44-1718798572-0-0.webp	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Camiseta-primus-interlock-m-corta-cuello-redondo-38-44-1718798572-0-1.webp,https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Camiseta-primus-interlock-m-corta-cuello-redondo-38-44-1718798572-0-2.webp	in_stock	22772.20 ARS	new	Primus	Apparel & Accessories > Clothing > Shirts & Tops	Camisetas	no
77040	Media térmicas EYELIT	Medias térmicas Outdoors Eyelit -Máximo confort -Zonas Reforzadas -Hilado extra resistente Incluye: 1 Par de medias térmicas 85% Poliamida - 15% Elastano Talle: 38 a 45 de calzado	https://www.pinillos.com.ar/Media-termicas-eyelit_1718716528.html	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Media-termicas-eyelit-1719259643-0-0.webp	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Media-termicas-eyelit-1719259643-0-1.webp	in_stock	13915.00 ARS	new	Eyelit	Apparel & Accessories > Clothing > Underwear & Socks > Socks	Medias	no
76988	Jean RICA LEWIS American Gris Clásico	Presentamos el increíble Pantalón de Jean Rica Lewis, un verdadero ícono de la moda. Este pantalón, con su corte clásico y confeccionado con lona de alta calidad, te brindará comodidad y durabilidad inigualables. Características destacadas: Marca: Rica Lewis Color: Gris Corte: Clásico Material: Lona resistente Tallas disponibles: 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60 Ya no tenes que preocuparte por encontrar el talle perfecto, ya que ofrecemos una amplia gama de tallas que van desde el 38 hasta el 60. ¡En Pinillos encontrarás el pantalón perfecto que se ajuste a tu estilo y medida! Nuestro compromiso es brindarte la mejor experiencia de compra. No pierdas la oportunidad de lucir a la moda y sentirte cómodo al mismo tiempo. Este pantalón de jean Rica Lewis es ideal para cualquier ocasión, ya sea un evento casual o una salida con amigos. ¡Destaca tu estilo con este clásico atemporal! ¡Aprovecha esta oferta y llevate tu pantalón de Jean Rica Lewis ahora mismo! ¡No te quedes sin el tuyo!	https://www.pinillos.com.ar/Jean-rica-lewis-american-gris-clasico.html	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Jean-rica-lewis-american-gris-clasico-1718308281-0-0.webp	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Jean-rica-lewis-american-gris-clasico-1718308281-0-1.webp,https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Jean-rica-lewis-american-gris-clasico-1718308281-0-2.webp,https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Jean-rica-lewis-american-gris-clasico-1718308281-0-3.jpg	in_stock	60500.00 ARS	new	Rica Lewis	Apparel & Accessories > Clothing > Pants	Jeans	no
76982	Pantalon RICA LEWIS Clasico de Gabardina	Pantalon RICA LEWIS Clasico de Gabardina. Marca Rica Lewis. Colores: Azul, Negro, Verde. Talles: 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60. Indumentaria y calzado de trabajo Pinillos.	https://www.pinillos.com.ar/Pantalon-rica-lewis-clasico-de-gabardina.html	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Pantalon-rica-lewis-clasico-de-gabardina-1724075339-0-0.webp	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Pantalon-rica-lewis-clasico-de-gabardina-1724075339-0-1.png,https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Pantalon-rica-lewis-clasico-de-gabardina-1724075339-0-2.jpg	in_stock	55660.00 ARS	new	Rica Lewis	Apparel & Accessories > Clothing > Pants	Jeans	no
76972	Remera COTAR Algodon 2XL-4XL	Remera COTAR para hombre, lisa manga corta cuello redondo, en jersey de algodón, en talles 2XL, 3XL y 4XL.	https://www.pinillos.com.ar/Remera-cotar-algodon-2xl-4xl.html	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Remera-cotar-algodon-2xl-4xl-1718155684-0-0.webp	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Remera-cotar-algodon-2xl-4xl-1718155684-0-1.webp,https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Remera-cotar-algodon-2xl-4xl-1718155684-0-2.webp,https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Remera-cotar-algodon-2xl-4xl-1718155684-0-3.webp	in_stock	18876.00 ARS	new	Cotar	Apparel & Accessories > Clothing > Shirts & Tops	Remeras	no
76971	Remera COTAR Algodon S-XL	Remera COTAR para hombre, lisa manga corta cuello redondo, en jersey de algodón, en talles S, M, L y XL.	https://www.pinillos.com.ar/Remera-cotar-algodon-s-xl.html	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Remera-cotar-algodon-s-xl-1718152649-0-0.webp	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Remera-cotar-algodon-s-xl-1718152649-0-1.webp,https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Remera-cotar-algodon-s-xl-1718152649-0-2.webp,https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Remera-cotar-algodon-s-xl-1718152649-0-3.webp	in_stock	16262.40 ARS	new	Cotar	Apparel & Accessories > Clothing > Shirts & Tops	Remeras	no
76969	Chaleco PAMPERO Matelaseado	El chaleco Pampero matelaseado es para cualquier estación del año. El calce de la prenda es más bien suelto facilitando la adaptación a distintos contornos de cuerpo. Por ser un básico es combinable con todo tipo de pantalones y camisas Hecho en microfibra matelaseada con rombo de 3x3 y guata de 100gr, la forrería es en tafeta al tono. Vivos e interior de cuello en corderoy de 12 vastas al tono. El talle L tiene 60 cm de ancho por 70 cm de largo. La etiqueta de identificación de marca es en cuero y va aplicado 5 cm debajo del cuello centrado. Composición: 100% Poliéster	https://www.pinillos.com.ar/Chaleco-pampero-matelaseado_1718139349.html	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Chaleco-pampero-matelaseado-1718732976-0-0.jpg		in_stock	60500.00 ARS	new	Pampero	Apparel & Accessories > Clothing > Outerwear > Coats & Jackets	Camperas	no
77044	Pantalon PAMPERO ORIGINAL Cargo FIT Elastizado	Pantalon PAMPERO ORIGINAL Cargo FIT Elastizado Modelo elastizado dos bolsillos laterales, dos bolsillos posteriores aplicados, dos bolsillos cargo en la pierna.	https://www.pinillos.com.ar/Pantalon-pampero-original-cargo-fit-elastizado.html	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Pantalon-pampero-original-cargo-fit-elastizado-1718739437-0-0.jpeg		in_stock	74995.80 ARS	new	Pampero	Apparel & Accessories > Clothing > Pants	Pantalones cargo	no
74097	525 Boxer corto de Algodon	Bóxer corto de algodón Art.525 Bóxer de algodón natural elastizado. De calce ajustado, se adapta confortablemente al cuerpo. Posee doble capa en refuerzo delantero y puño levemente ajustado en las piernas. ____________________________________ Talles: M a XXL (Guía de talles) 36/38 = S 40/42 = M 44/46 = L 48/50 = XL 52/54 = XXL ____________________________________ • Nos encontramos en Constitución, a metros de la estación de tren y subte. • Horario de atención: Lunes a Viernes 9 a 13 y 14 a 18 • Colectivos: 12, 28, 45, 46, 51, 53, 59, 84, 90, 96, 97, 98, 100, 102, 143, 168 • Subte: Linea C, Estación Constitución • Tren: Linea Roca, Estación Constitución • Emitimos Factura A y B • Envíos a todo el país ¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯ ¡Estamos para lo que necesites no dudes en consultarnos!	https://www.pinillos.com.ar/525-boxer-corto-de-algodon.html	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/525-boxer-corto-de-algodon-1703799571-0-0.jpg		in_stock	16927.90 ARS	new	Eyelit	Apparel & Accessories > Clothing > Underwear & Socks > Underwear	Boxers	no
74094	508 Boxer Alg/Lycra elastico a la vista con puño	Bóxer de algodón a lunares Art.508 Bóxer de algodón natural elastizado. De calce ajustado, se adapta confortablemente al cuerpo. Posee doble capa en refuerzo delantero y puño en piernas. ____________________________________ Talles: M a XXL (Guía de talles) 36/38 = S 40/42 = M 44/46 = L 48/50 = XL 52/54 = XXL ____________________________________ • Nos encontramos en Constitución, a metros de la estación de tren y subte. • Horario de atención: Lunes a Viernes 9 a 13 y 14 a 18 • Colectivos: 12, 28, 45, 46, 51, 53, 59, 84, 90, 96, 97, 98, 100, 102, 143, 168 • Subte: Linea C, Estación Constitución • Tren: Linea Roca, Estación Constitución • Emitimos Factura A y B • Envíos a todo el país ¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯ ¡Estamos para lo que necesites no dudes en consultarnos!	https://www.pinillos.com.ar/508-boxer-alglycra-elastico-a-la-vista-con-puno.html	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/508-boxer-alglycra-elastico-a-la-vista-con-puno-1703791398-0-0.webp	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/508-boxer-alglycra-elastico-a-la-vista-con-puno-1703791398-0-1.webp	in_stock	21767.90 ARS	new	Eyelit	Apparel & Accessories > Clothing > Underwear & Socks > Underwear	Boxers	no
74082	CAMPERA TRUCKER PAMPERO S-3XL	CAMPERA TRUCKER PAMPERO DESCRIPCIÓN Campera Repelente al Agua forrada en matelasse con guata 180 gramos. Tapa cierre con ajuste de velcro Capucha desmontable Puños con elástico MATERIALES - Trucker: tela 100% poliéster con tramado especial y revés resinado que le confiere una muy buena resistencia a la abrasión y a la tracción, siendo muy liviana y flexible. - Forro de Matelasse - Relleno guata 180 gramos - Cierres YKK	https://www.pinillos.com.ar/Campera-trucker-pampero-s-3xl.html	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Campera-trucker-pampero-s-3xl-1703623630-0-0.jpeg		in_stock	77440.00 ARS	new	Pampero	Apparel & Accessories > Clothing > Outerwear > Coats & Jackets	Camperas	no
73892	Faja Lumbar OMBU	Faja Lumbar OMBU La Faja de Protección Lumbar OMBU combina funcionalidad superior y diseño ergonómico para ofrecer una solución integral en el soporte lumbar para ambientes laborales. Diseñada con elastano reforzado y una estructura de malla elastizada, esta faja se caracteriza por su capacidad de ajuste personalizado y su diseño que no compromete la movilidad del usuario. Características Técnicas: Material: Elastano reforzado para durabilidad y flexibilidad. Estructura: Malla elastizada que permite la transpirabilidad y las ballenas con cinta antideslizante aseguran una colocación óptima. Ajuste: Bandas laterales regulables y tiradores elásticos que se adaptan a diferentes tallas, desde S hasta XXL. Soporte: Ballenas posteriores con cinta antideslizante para un soporte firme y estable en la zona lumbar. Cierre: Velcro de alta resistencia para un cierre seguro y duradero. Confección: Diseño pensado para proporcionar una amplia superficie de ajuste, adaptándose perfectamente al cuerpo del trabajador. Talla de la etiqueta Centímetro S 80 a 90 cm M 90 a 100 cm L 100 a 110 cm XL 110 a 120 cm XXL 120 a 130 cm	https://www.pinillos.com.ar/Faja-lumbar-ombu_1701639179.html	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Faja-lumbar-ombu-1721323337-0-0.png	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Faja-lumbar-ombu-1721323337-0-1.webp,https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Faja-lumbar-ombu-1721323337-0-2.webp,https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Faja-lumbar-ombu-1721323337-0-3.png	in_stock	21436.36 ARS	new	Ombu	Health & Beauty > Health Care > Supports & Braces	Fajas lumbares	no
73799	Bermuda Cargo Elastizada BRAVO	Bermuda Cargo Elastizada BRAVO. Marca Bravo. Colores: Azul, Verde. Talles: 40, 42, 44, 46, 48, 50, 52, 54. Indumentaria y calzado de trabajo Pinillos.	https://www.pinillos.com.ar/Bermuda-cargo-elastizada-bravo_1718720809.html	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Bermuda-cargo-elastizada-bravo-1701541616-0-0.webp	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Bermuda-cargo-elastizada-bravo-1701541616-0-1.webp,https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Bermuda-cargo-elastizada-bravo-1701541616-0-2.webp,https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Bermuda-cargo-elastizada-bravo-1701541616-0-3.webp	in_stock	49852.00 ARS	new	Bravo	Apparel & Accessories > Clothing > Shorts	Bermudas cargo	no
73798	Bombacha de Campo OMBU	Bombacha de Campo OMBU. Marca Ombu. Colores: Beige, Negro, Verde. Talles: 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60. Indumentaria y calzado de trabajo Pinillos.	https://www.pinillos.com.ar/Bombacha-de-campo-ombu_1705335526.html	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Bombacha-de-campo-ombu-1701538083-0-0.jpg		in_stock	52983.48 ARS	new	Ombu	Apparel & Accessories > Clothing > Pants	Bombachas de campo	no
73766	Pantalon Cargo OMBU 38-60	Pantalon Cargo OMBU 38-60. Marca Ombu. Colores: Azul, Beige, Negro, Verde. Talles: 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60. Indumentaria y calzado de trabajo Pinillos.	https://www.pinillos.com.ar/Pantalon-cargo-ombu-38-60.html	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Pantalon-cargo-ombu-38-60-1701451825-0-0.png		in_stock	62980.50 ARS	new	Ombu	Apparel & Accessories > Clothing > Pants	Pantalones cargo	no
73732	Remera BRAVO Route Algodon	Remera BRAVO Route Algodon. Marca Bravo. Colores: Ladrillo. Talles: S, M, L, XL, 2XL, 3XL, 4XL. Indumentaria y calzado de trabajo Pinillos.	https://www.pinillos.com.ar/Remera-bravo-route-algodon.html	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Remera-bravo-route-algodon-1701283856-0-0.png	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Remera-bravo-route-algodon-1701283856-0-1.png	in_stock	37340.60 ARS	new	Bravo	Apparel & Accessories > Clothing > Shirts & Tops	Remeras	no
73730	Remera BRAVO Honor Algodon	Remera BRAVO Honor Algodon. Marca Bravo. Talles: S, M, L, XL, 2XL, 3XL, 4XL. Indumentaria y calzado de trabajo Pinillos.	https://www.pinillos.com.ar/Remera-bravo-honor-algodon.html	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Remera-bravo-honor-algodon-1719589338-0-0.png	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Remera-bravo-honor-algodon-1719589338-0-1.png,https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Remera-bravo-honor-algodon-1719589338-0-2.png,https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Remera-bravo-honor-algodon-1719589338-0-3.png,https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Remera-bravo-honor-algodon-1719589338-0-4.png	in_stock	37340.60 ARS	new	Bravo	Apparel & Accessories > Clothing > Shirts & Tops	Remeras	no
77043	Remera BRAVO Explore Algodon	Remera BRAVO Explore Algodon. Marca Bravo. Colores: Azul. Talles: S, M, L, XL, 2XL, 3XL, 4XL. Indumentaria y calzado de trabajo Pinillos.	https://www.pinillos.com.ar/Remera-bravo-explore-algodon.html	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Remera-bravo-explore-algodon-1718731661-0-0.png		in_stock	37340.60 ARS	new	Bravo	Apparel & Accessories > Clothing > Shirts & Tops	Remeras	no
73728	Remera BRAVO Coming Algodon	Remera BRAVO Coming Algodon. Marca Bravo. Colores: Azul Francia. Indumentaria y calzado de trabajo Pinillos.	https://www.pinillos.com.ar/Remera-bravo-coming-algodon.html	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Remera-bravo-coming-algodon-1701209392-decontenido0.png		in_stock	37340.60 ARS	new	Bravo	Apparel & Accessories > Clothing > Shirts & Tops	Remeras	no
73727	Remera BRAVO Wild Algodon	Remera BRAVO Wild Algodon. Marca Bravo. Colores: Rojo. Talles: S, M, L, XL, 2XL, 3XL, 4XL. Indumentaria y calzado de trabajo Pinillos.	https://www.pinillos.com.ar/Remera-bravo-wild-algodon.html	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Remera-bravo-wild-algodon-1701284225-0-0.jpg		in_stock	37340.60 ARS	new	Bravo	Apparel & Accessories > Clothing > Shirts & Tops	Remeras	no
73724	Remera BRAVO Custom Algodon	Remera BRAVO Custom Algodon. Marca Bravo. Colores: Celeste. Indumentaria y calzado de trabajo Pinillos.	https://www.pinillos.com.ar/Remera-bravo-custom-algodon.html	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Remera-bravo-custom-algodon-1701205965-decontenido0.png		in_stock	37340.60 ARS	new	Bravo	Apparel & Accessories > Clothing > Shirts & Tops	Remeras	no
73705	Bermuda AIRE LIBRE Cargo	BERMUDA OMBU AIRE LIBRE CARGO Tipo: Cargo. Talle: 38-60 Colores: Azul, Negro 100% ALGODON.	https://www.pinillos.com.ar/Bermuda-aire-libre-cargo.html	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Bermuda-aire-libre-cargo-1700860354-0-0.webp	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Bermuda-aire-libre-cargo-1700860354-0-1.webp	in_stock	60594.38 ARS	new	Aire Libre	Apparel & Accessories > Clothing > Shorts	Bermudas cargo	no
74440	Pantalon Cargo Fit Camuflado PAMPERO	Pantalon Cargo Fit Camuflado PAMPERO. Marca Pampero. Colores: Gris, Verde. Talles: 38, 40, 42, 44, 46, 48, 50, 52, 54. Indumentaria y calzado de trabajo Pinillos.	https://www.pinillos.com.ar/Pantalon-cargo-fit-camuflado-pampero_1706627447.html	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Pantalon-cargo-fit-camuflado-pampero-1718737075-0-0.png	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Pantalon-cargo-fit-camuflado-pampero-1718737075-0-1.png	in_stock	80273.82 ARS	new	Pampero	Apparel & Accessories > Clothing > Pants	Pantalones cargo	no
73694	Bermuda PAMPERO Cargo FIT Elastizada	Bermuda PAMPERO Cargo FIT elastizada beige uso intensivo talles 38/54 Bermuda cargo elastizada PAMPERO para hombre, Corte entallado, en gabardina elastizada, Bolsillos cargo, bolsillos delanteros y traseros tipo sastre. • Nos encontramos en Constitución, a metros de la estación de tren y subte. • Horario de atención: Lunes a Viernes 9 a 13 y 14 a 18 • Colectivos: 12, 28, 45, 46, 51, 53, 59, 84, 90, 96, 97, 98, 100, 102, 143, 168 • Subte: Linea C, Estación Constitución • Tren: Linea Roca, Estación Constitución • Emitimos Factura A y B • Envíos a todo el país ¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯ ¡Estamos para lo que necesites no dudes en consultarnos!	https://www.pinillos.com.ar/Bermuda-pampero-cargo-fit-elastizada.html	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Bermuda-pampero-cargo-fit-elastizada-1706536247-0-0.png	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Bermuda-pampero-cargo-fit-elastizada-1706536247-0-1.png,https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Bermuda-pampero-cargo-fit-elastizada-1706536247-0-2.png,https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Bermuda-pampero-cargo-fit-elastizada-1706536247-0-3.png	in_stock	68193.18 ARS	new	Pampero	Apparel & Accessories > Clothing > Shorts	Bermudas cargo	no
73696	Alpargatas CONFORTABLE	Alpargatas CONFORTABLE. Marca Confortable. Colores: Azul, Bordo, Negro, Verde. Talles: 38, 39, 40, 41, 42, 43, 44, 45. Indumentaria y calzado de trabajo Pinillos.	https://www.pinillos.com.ar/Alpargatas-confortable.html	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Alpargatas-confortable-1700858003-0-0.webp	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Alpargatas-confortable-1700858003-0-1.webp	in_stock	18150.00 ARS	new	Confortable	Apparel & Accessories > Shoes	Alpargatas	no
73622	Pantalon de Trabajo OMBU	El Pantalón de Trabajo Ombu es la indumentaria definitiva para profesionales que buscan durabilidad sin comprometer el confort. Fabricado con tela Grafa Ombu de primera calidad, este pantalón está pensado para resistir las demandas de cualquier jornada laboral. Características : Textil Premium: Confeccionado con 100% algodón en tejido Sarga 2/1, proporciona una resistencia superior y comodidad excepcional. Pre-Encogido y Colores Firmes: El tejido pre-encogido y teñido garantiza que el pantalón mantenga su forma y color lavado tras lavado, con una resistencia comprobada de hasta 50 ciclos. Terminación Anti-Olor: Una terminación exclusiva que previene la proliferación de hongos y bacterias, evitando los olores y manteniendo la frescura. Triple Costura de Refuerzo: Cada costura ha sido intensificada para ofrecer una durabilidad extendida, ideal para trabajos que requieren movimiento constante. Diseño Práctico: Incorpora 6 bolsillos de gabardina resistentes, diseñados para llevar herramientas y objetos personales de forma segura. Beneficios: Distribuidor Oficial Ombu: Garantía de autenticidad y calidad de un distribuidor oficial. Versatilidad: Disponible en varios colores para adaptarse a diferentes gustos y necesidades profesionales. Funcionalidad: Diseño que combina estilo y practicidad para el trabajador moderno. Cuidados del Producto: Lavar a máquina con agua fría y colores similares. Evitar el uso de blanqueadores y secar a temperatura baja. Planchar a temperatura media si se requiere. Talle Cadera Largo de pierna Largo Cintura 40 51 cm 82 cm 107,5 cm 40 cm 42 53 cm 82 cm 108 cm 42 cm 44 55 cm 82 cm 108,5 cm 44 cm 46 57 cm 82 cm 109 cm 46 cm 48 59 cm 82 cm 109,5 cm 48 cm 50 61 cm 82 cm 110 cm 50 cm 52 63 cm 83 cm 110,5 cm 52 cm 54 65 cm 83 cm 111 cm 54 cm	https://www.pinillos.com.ar/Pantalon-de-trabajo-ombu_1700087635.html	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Pantalon-de-trabajo-ombu-1727703628-0-0.png		in_stock	41887.78 ARS	new	Ombu	Apparel & Accessories > Clothing > Pants	Pantalones	no
73620	Camisa de trabajo OMBU 50-54	La Camisa de Trabajo Ombú se destaca en el ámbito laboral por su composición de Grafa Ombú de primera calidad, un textil reconocido por su resistencia y confort. Elaborada con un 100% de algodón puro en tejido Sarga 2/1, esta prenda ofrece una experiencia de uso superior gracias a sus características técnicas avanzadas: Textil de Alta Calidad: La sarga de algodón 100% proporciona una textura resistente y confortable, ideal para el uso diario en condiciones demandantes. Pre-Encogido y Colores Firmes: La prenda ha sido sometida a un proceso de pre-encogido que garantiza la retención de la forma y colores vivos y duraderos que resisten múltiples ciclos de lavado. Terminación Anti-Olor: Una innovadora terminación anti-olor que evita la proliferación de hongos y bacterias, manteniendo la camisa fresca y libre de malos olores. Durabilidad: Con una resistencia garantizada para 50 lavados, la camisa mantiene sus propiedades y apariencia tras uso continuo y cuidado estándar. Triple Costura de Refuerzo: Cada costura ha sido reforzada para resistir el desgaste, proporcionando una durabilidad excepcional en las áreas de mayor tensión. Esta camisa no solo está diseñada para soportar las exigencias de la jornada laboral, sino que también cumple con el compromiso de sostenibilidad a través de su certificación ARA (Algodón Responsable Argentino), asegurando que el algodón ha sido cultivado y procesado siguiendo prácticas responsables. Cuidados del Producto: Para el mantenimiento de la camisa, se recomienda lavado a máquina con agua fría y colores similares. No usar blanqueadores y secar a baja temperatura. Planchar a temperatura media si es necesario. Talles Talla de la etiqueta Equivalencias Contorno del pecho Contorno de la cintura 38 XS 62 cm 62 cm 40 S 62.5 cm 62.5 cm 42 M 63 cm 63 cm 44 L 63.5 cm 63.5 cm 46 XL 64 cm 64 cm 48 XL 64.5 cm 64.5 cm 50 2XL 65 cm 65 cm 52 2XL 65.5 cm 65.5 cm 54 3XL 66 cm 66 cm 56 3XL 66.5 cm 66.5 cm 58 4XL 67 cm 67 cm 60 4XL 67.5 cm 67.5 cm 5-6 3XL 66 cm 66.5 cm Pecho: Comenzando por la axila, rodeá con un centímetro la parte más ancha del tórax Cintura: Parate y juntá los pies. Después, medí la parte más estrecha de tu cuerpo entre el pecho y la cadera.	https://www.pinillos.com.ar/Camisa-de-trabajo-ombu-50-54.html	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Camisa-de-trabajo-ombu-50-54-1721322410-0-0.webp	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Camisa-de-trabajo-ombu-50-54-1721322410-0-1.webp,https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Camisa-de-trabajo-ombu-50-54-1721322410-0-2.webp,https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Camisa-de-trabajo-ombu-50-54-1721322410-0-3.webp	in_stock	45728.32 ARS	new	Ombu	Apparel & Accessories > Clothing > Shirts & Tops	Camisas	no
73597	Chomba BRAVO Rayada Puro Algodon	Chomba BRAVO Rayada Puro Algodon. Marca Bravo. Colores: Azul, Gris. Talles: S, M, L, XL, 2XL, 3XL. Indumentaria y calzado de trabajo Pinillos.	https://www.pinillos.com.ar/Chomba-bravo-rayada-puro-algodon_1701698541.html	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Chomba-bravo-rayada-puro-algodon-1701710555-0-0.png	https://plataforma.iduo.com.ar/Panelcontenidos/Contenidos/Chomba-bravo-rayada-puro-algodon-1701710555-0-1.png	in_stock	50820.00 ARS	new	Bravo	Apparel & Accessories > Clothing > Shirts & Tops	Chombas	no
